Date,SPY,BND
2013-10-13,137.55014038085938,56.16102981567383
2013-10-20,140.88673400878906,56.52998352050781
2013-10-27,142.14698791503906,56.731849670410156
2013-11-03,142.3570556640625,56.50944519042969
2013-11-10,143.22955322265625,56.21644973754883
2013-11-17,145.45933532714844,56.47457504272461
2013-11-24,146.0733184814453,56.439693450927734
2013-12-01,146.22682189941406,56.49552917480469
2013-12-08,146.1784210205078,56.24031448364258
2013-12-15,143.8920440673828,56.23328399658203
2013-12-22,147.47560119628906,56.33818054199219
2013-12-29,149.33563232421875,56.06562805175781
2014-01-05,148.5558624267578,56.191810607910156
2014-01-12,149.5712432861328,56.50743103027344
2014-01-19,149.16513061523438,56.654659271240234
2014-01-26,145.3068084716797,56.858028411865234
2014-02-02,144.73008728027344,57.005313873291016
2014-02-09,145.9485321044922,57.02708435058594
2014-02-16,149.4737548828125,56.96382141113281
2014-02-23,149.36819458007812,57.02708435058594
2014-03-02,151.31761169433594,57.273067474365234
2014-03-09,152.91783142089844,56.96459197998047
2014-03-16,149.9936065673828,57.24627685546875
2014-03-23,151.91200256347656,57.07725143432617
2014-03-30,151.33277893066406,57.17584228515625
2014-04-06,152.07518005371094,57.21820068359375
2014-04-13,148.08570861816406,57.5640983581543
2014-04-20,152.0670166015625,57.40176010131836
2014-04-27,151.9854736328125,57.54291534423828
2014-05-04,153.4295654296875,57.83837890625
2014-05-11,153.34791564941406,57.81720733642578
2014-05-18,153.42132568359375,58.121368408203125
2014-05-25,155.29788208007812,58.10016632080078
2014-06-01,157.1987762451172,58.24164581298828
2014-06-08,159.4015655517578,58.021156311035156
2014-06-15,158.38172912597656,58.014068603515625
2014-06-22,160.62445068359375,57.99986267089844
2014-06-29,160.52606201171875,58.24090576171875
2014-07-06,162.47711181640625,57.95094299316406
2014-07-13,161.17372131347656,58.28487014770508
2014-07-20,162.075439453125,58.33461380004883
2014-07-27,162.08363342285156,58.377197265625
2014-08-03,157.80447387695312,58.32225036621094
2014-08-10,158.4110870361328,58.471736907958984
2014-08-17,160.44412231445312,58.72091293334961
2014-08-24,163.28871154785156,58.57139205932617
2014-08-31,164.53477478027344,58.7921028137207
2014-09-07,164.8626251220703,58.57020568847656
2014-09-14,163.23951721191406,58.1849250793457
2014-09-21,165.29563903808594,58.24912643432617
2014-09-28,162.9894561767578,58.398963928222656
2014-10-05,161.85304260253906,58.62834167480469
2014-10-12,156.9279022216797,59.02865982055664
2014-10-19,155.22300720214844,59.27172088623047
2014-10-26,161.7788543701172,59.093040466308594
2014-11-02,166.08628845214844,58.87852478027344
2014-11-09,167.4698486328125,58.97382736206055
2014-11-16,168.21116638183594,58.93088150024414
2014-11-23,170.22068786621094,59.066993713378906
2014-11-30,170.64894104003906,59.36786651611328
2014-12-07,171.3078155517578,59.063499450683594
2014-12-14,165.45205688476562,59.50855255126953
2014-12-21,171.02764892578125,59.42958450317383
2014-12-28,172.61770629882812,59.2141227722168
2015-01-04,170.125,59.60353469848633
2015-01-11,169.1478271484375,59.99297332763672
2015-01-18,166.9780731201172,60.353538513183594
2015-01-25,169.74403381347656,60.382354736328125
2015-02-01,165.1727294921875,60.8294677734375
2015-02-08,170.224365234375,60.070716857910156
2015-02-15,173.7274169921875,59.83226013183594
2015-02-22,174.93650817871094,59.723899841308594
2015-03-01,174.45616149902344,60.03460693359375
2015-03-08,171.83924865722656,59.45683670043945
2015-03-15,170.4562530517578,59.81159591674805
2015-03-22,175.02696228027344,60.325660705566406
2015-03-29,171.14230346679688,60.22429656982422
2015-04-05,171.72454833984375,60.522193908691406
2015-04-12,174.71917724609375,60.406131744384766
2015-04-19,172.98056030273438,60.674652099609375
2015-04-26,176.0584259033203,60.522193908691406
2015-05-03,175.2848358154297,59.98415756225586
2015-05-10,176.0334930419922,59.9186897277832
2015-05-17,176.71560668945312,59.860530853271484
2015-05-24,177.17308044433594,59.66423416137695
2015-05-31,175.63417053222656,59.86783981323242
2015-06-07,174.4945831298828,59.15092468261719
2015-06-14,174.6942138671875,59.15822982788086
2015-06-21,176.21270751953125,59.4642333984375
2015-06-28,175.3851318359375,58.96152114868164
2015-07-05,173.28707885742188,59.2041015625
2015-07-12,173.42921447753906,59.16035842895508
2015-07-19,177.60861206054688,59.306312561035156
2015-07-26,173.8638458251953,59.53263854980469
2015-08-02,175.9535675048828,59.7224235534668
2015-08-09,173.822021484375,59.72167205810547
2015-08-16,175.05081176757812,59.6558837890625
2015-08-23,165.36288452148438,60.01430130004883
2015-08-30,166.57498168945312,59.6558837890625
2015-09-06,160.9828643798828,59.86713790893555
2015-09-13,164.45181274414062,59.70586013793945
2015-09-20,164.22283935546875,59.94044494628906
2015-09-27,162.03829956054688,59.742496490478516
2015-10-04,163.8447723388672,60.31775665283203
2015-10-11,169.1633758544922,60.06062316894531
2015-10-18,170.79344177246094,60.28098678588867
2015-10-25,174.3560333251953,60.244300842285156
2015-11-01,174.70895385742188,60.07535934448242
2015-11-08,176.48178100585938,59.544681549072266
